customer_id,revenue,orders,revenue_share,cumulative_revenue,cumulative_revenue_pct
16126.0,14644.6,15,0.08428641712512212,7352521.433000002,42.317146827037874
17133.0,14622.33,12,0.08415824301935095,7367143.763000002,42.40130507005722
16873.0,14617.39,12,0.08412981104438419,7381761.153000002,42.485434881101604
14543.0,14587.87,39,0.08395990984984604,7396349.023000002,42.56939479095145
17448.0,14523.67,46,0.08359040928448865,7410872.693000002,42.65298520023594
15482.0,14417.36,19,0.08297854627665151,7425290.053000002,42.73596374651259
14733.0,14335.15,15,0.08250538986733638,7439625.203000003,42.81846913637993
13488.0,14205.960000000001,23,0.08176184192281113,7453831.1630000025,42.90023097830274
15601.0,14191.74,30,0.08167999927422262,7468022.903000003,42.981910977576966
16713.0,14115.56,32,0.08124154829184059,7482138.463000002,43.0631525258688
12714.0,14093.710000000001,12,0.08111579147948765,7496232.173000002,43.14426831734829
12476.0,14083.91,23,0.08105938796639571,7510316.083000002,43.22532770531468
14299.0,14070.25,27,0.08098076837569818,7524386.333000002,43.306308473690386
13178.0,14059.19,21,0.08091711298235156,7538445.523000003,43.38722558667274
18223.0,14000.85,26,0.08058133941563894,7552446.3730000025,43.46780692608838
12435.0,13925.93,6,0.08015014031351159,7566372.303000002,43.547957066401885
15760.0,13916.34,2,0.08009494544712877,7580288.643000002,43.628052011849014
17589.0,13837.939999999999,18,0.07964371734239326,7594126.583000002,43.70769572919141
15005.0,13754.58,56,0.0791639421534806,7607881.1630000025,43.78685967134489
15382.0,13733.55,12,0.07904290481875373,7621614.713000002,43.86590257616365
15093.0,13702.380000000001,23,0.07886350711435826,7635317.093000002,43.944766083278004
12583.0,13591.58,27,0.07822580208878817,7648908.673000002,44.02299188536679
12989.0,13551.75,33,0.07799656209629308,7662460.423000002,44.10098844746309
15291.0,13517.76,40,0.07780093399323237,7675978.183000002,44.17878938145631
13629.0,13370.86,19,0.07695545684290526,7689349.043000002,44.25574483829922
13097.0,13324.1,28,0.07668633150900944,7702673.143000002,44.33243116980823
16558.0,13304.11,38,0.07657127985322293,7715977.253000002,44.40900244966146
16923.0,13157.130000000001,32,0.07572534226605425,7729134.383000002,44.48472779192751
13090.0,13091.74,24,0.07534899270267854,7742226.1230000025,44.56007678463018
15738.0,13043.32,41,0.07507031330432021,7755269.443000003,44.63514709793451
14049.0,13023.4,13,0.07495566453077007,7768292.843000003,44.71010276246528
18225.0,13014.800000000001,26,0.07490616757030163,7781307.643000003,44.78500893003558
15502.0,13003.869999999999,14,0.07484326038682257,7794311.513000003,44.85985219042241
14110.0,12987.95,33,0.07475163345535077,7807299.463000003,44.93460382387776
13969.0,12973.460000000001,35,0.07466823683242198,7820272.923000003,45.009272060710174
13668.0,12948.48,35,0.07452446542864272,7833221.403000004,45.083796526138826
13316.0,12940.82,10,0.0744803786010627,7846162.223000004,45.158276904739886
13952.0,12823.521,14,0.07380526883757584,7858985.744000004,45.23208217357746
13468.0,12793.28,72,0.07363121795600305,7871779.024000004,45.305713391533466
16549.0,12781.8,34,0.07356514526923821,7884560.824000004,45.3792785368027
12437.0,12683.4,39,0.072998807954111,7897244.224000004,45.452277344756816
12451.0,12669.88,8,0.07292099412788619,7909914.104000004,45.52519833888471
12536.0,12601.830000000002,3,0.07252933503952841,7922515.934000004,45.59772767392423
16161.0,12580.06,43,0.07240403866401703,7935095.994000004,45.670131712588244
17017.0,12576.99,29,0.0723863694002219,7947672.984000004,45.74251808198847
14040.0,12523.81,35,0.07208029400979034,7960196.7940000035,45.81459837599826
17858.0,12518.65,30,0.07205059583350928,7972715.444000004,45.88664897183177
14936.0,12410.81,12,0.07142992697107718,7985126.254000003,45.958078898802846
16000.0,12393.7,3,0.07133145104158707,7997519.954000004,46.02941034984443
12474.0,12372.75,31,0.07121087414370175,8009892.704000004,46.10062122398813
14735.0,12240.16,56,0.07044775763340991,8022132.864000004,46.171068981621545
12481.0,12185.51,15,0.07013322171601456,8034318.374000004,46.24120220333756
15144.0,12160.31,29,0.069988184110921,8046478.684000003,46.31119038744848
15465.0,12100.4,32,0.06964337447119263,8058579.0840000035,46.38083376191967
15194.0,12021.53,28,0.06918944130001294,8070600.614000004,46.450023203219686
13050.0,11986.52,35,0.06898794262722224,8082587.134000003,46.5190111458469
14415.0,11980.09,23,0.06895093501608131,8094567.224000003,46.58796208086298
17364.0,11972.92,28,0.06890966836415588,8106540.144000003,46.65687174922714
17044.0,11962.300000000001,12,0.06884854537343787,8118502.444000003,46.72572029460058
13458.0,11959.27,16,0.06883110632806354,8130461.7140000025,46.79455140092863
13854.0,11944.56,39,0.06874644350382043,8142406.274000002,46.86329784443245
16258.0,11942.52,15,0.06873470236436048,8154348.794000002,46.93203254679681
16814.0,11924.85,36,0.0686330033769794,8166273.644000001,47.00066555017379
16523.0,11916.33,28,0.06858396685335252,8178189.974000001,47.069249517027146
17338.0,11889.33,17,0.06842856941932371,8190079.304000001,47.13767808644646
13687.0,11880.84,1,0.06837970555951244,8201960.144000001,47.20605779200598
14505.0,11879.08,19,0.06836957594899797,8213839.224000001,47.27442736795498
18226.0,11878.880000000001,26,0.06836842485689405,8225718.104000001,47.34279579281187
12567.0,11767.48,15,0.06772726655501222,8237485.584000002,47.41052305936689
12705.0,11762.1,14,0.06769630217741686,8249247.684000001,47.4782193615443
14426.0,11727.94,17,0.06749969564606782,8260975.624000002,47.545719057190375
13004.0,11650.85,36,0.06705600719461297,8272626.474000001,47.612775064384984
12683.0,11633.7,21,0.06695730104670208,8284260.1740000015,47.67973236543169
15023.0,11578.65,20,0.06664046294509889,8295838.824000002,47.746372828376785
14739.0,11573.62,25,0.06661151297868538,8307412.444000002,47.812984341355474
13418.0,11559.66,31,0.06653116674983195,8318972.104000002,47.87951550810531
15218.0,11468.83,22,0.066008398270838,8330440.934000002,47.94552390637614
13680.0,11419.67,12,0.06572545983169518,8341860.604000002,48.011249366207835
14016.0,11403.41,11,0.06563187604364672,8353264.014000002,48.07688124225148
12668.0,11383.03,10,0.06551457975825757,8364647.044000003,48.142395822009746
13102.0,11380.1,37,0.06549771625893519,8376027.144000002,48.20789353826868
15874.0,11284.76,21,0.0649489906529979,8387311.904000002,48.27284252892168
15555.0,11243.91,36,0.06471388009077282,8398555.814000001,48.33755640901244
12539.0,11214.75,7,0.06454605086202171,8409770.564000001,48.40210245987446
13576.0,11202.59,28,0.06447606446210355,8420973.154000001,48.46657852433657
12524.0,11126.11,17,0.06403588684156566,8432099.264,48.53061441117813
14134.0,11123.35,15,0.0640200017705316,8443222.614,48.594634412948665
13013.0,11097.43,29,0.06387082023386394,8454320.044,48.65850523318252
15032.0,11010.05,8,0.06336790809366256,8465330.094,48.72187314127619
14045.0,10986.63,16,0.06323311520829386,8476316.724000001,48.78510625648449
12918.0,10953.5,1,0.06304243680128,8487270.224000001,48.848148693285765
16985.0,10923.16,23,0.06286781612911578,8498193.384000001,48.911016509414885
18052.0,10877.18,1,0.06260318005442524,8509070.564000001,48.9736196894693
16033.0,10608.81,27,0.06105858711478407,8519679.374000002,49.034678276584096
13324.0,10513.47,18,0.060509861508846775,8530192.844000002,49.095188138092944
15290.0,10496.28,26,0.060410925142515115,8540689.124000002,49.15559906323546
12431.0,10432.22,27,0.060042230341630455,8551121.344000002,49.215641293577086
14028.0,10396.5,3,0.05983664529187086,8561517.844000002,49.27547793886896
16168.0,10360.67,66,0.05963042714145412,8571878.514000002,49.33510836601042
16984.0,10350.53,9,0.05957206677178553,8582229.044000002,49.394680432782195
15296.0,10323.03,12,0.05941379160749693,8592552.074000001,49.45409422438969
14422.0,10271.52,19,0.05911732783613307,8602823.594,49.51321155222582
17160.0,10209.16,17,0.05875841731813171,8613032.754,49.57196996954396
15719.0,10195.97,31,0.05868250279387838,8623228.724000001,49.630652472337836
14796.0,10169.33,27,0.058529177325636624,8633398.054000001,49.689181649663475
16327.0,10159.64,16,0.05847340691320184,8643557.694000002,49.747655056576676
18229.0,10150.51,28,0.05842085955865803,8653708.204000002,49.806075916135335
15805.0,10148.93,30,0.058411765931037085,8663857.134000001,49.86448768206637
18055.0,10142.64,14,0.05837556408436888,8673999.774000002,49.92286324615074
17809.0,10085.89,20,0.0580489416998824,8684085.664000003,49.98091218785063
15547.0,10057.05,26,0.05788295421849756,8694142.714000003,50.03879514206913
13941.0,10027.18,15,0.05771103861277754,8704169.894000003,50.096506180681914
13985.0,10020.86,22,0.05767466410229377,8714190.754000003,50.15418084478419
15694.0,9978.48,24,0.057430747685473724,8724169.234000003,50.21161159246967
14755.0,9972.55,25,0.057396617804592584,8734141.784000004,50.269008210274265
16182.0,9971.65,9,0.057391437890124956,8744113.434000004,50.3263996481644
14101.0,9961.93,13,0.057335494813874587,8754075.364000004,50.38373514297827
16131.0,9957.42,12,0.057309537686931256,8764032.784000004,50.4410446806652
18260.0,9947.26,23,0.05725106220805227,8773980.044000003,50.49829574287325
17049.0,9942.53,19,0.05722383887979463,8783922.574000003,50.55551958175304
16701.0,9916.73,26,0.057075347998389314,8793839.304000003,50.61259492975143
12758.0,9903.24,7,0.056997706835980114,8803742.544000003,50.66959263658741
14329.0,9887.62,15,0.0569078065426642,8813630.164000003,50.72650044313007
12590.0,9864.26,2,0.05677335898492667,8823494.424000002,50.783273802115005
14828.0,9839.46,13,0.056630623564040944,8833333.884000003,50.83990442567905
12490.0,9823.64,21,0.0565395721786211,8843157.524000004,50.896443997857666
13599.0,9811.04,33,0.056467053376074335,8852968.564000003,50.95291105123374
16353.0,9795.460000000001,38,0.05637738330117919,8862764.024000004,51.00928843453493
14944.0,9784.67,19,0.05631528188217286,8872548.694000004,51.065603716417094
17306.0,9782.35,21,0.05630192921376742,8882331.044000003,51.12190564563086
13018.0,9763.16,35,0.05619148192639657,8892094.204000004,51.17809712755725
13735.0,9762.77,13,0.05618923729679393,8901856.974000003,51.23428636485406
14085.0,9720.67,33,0.05594693240891939,8911577.644000003,51.290233297262965
12380.0,9676.300000000001,11,0.05569156262566538,8921253.944000004,51.34592485988863
12839.0,9669.12,26,0.05565023841913475,8930923.064000003,51.401575098307774
16782.0,9636.12,38,0.05546030822198843,8940559.184000002,51.45703540652975
17315.0,9599.58,43,0.05525000369460278,8950158.764000002,51.51228541022436
18109.0,9555.71,38,0.05499751164160855,8959714.474000003,51.56728292186597
14091.0,9530.08,2,0.05484999918849158,8969244.554000003,51.622132921054465
17811.0,9519.800000000001,47,0.054790833054350244,8978764.354000004,51.67692375410881
13999.0,9502.26,29,0.05468988227683671,8988266.614000004,51.73161363638565
17504.0,9490.17,18,0.05462029875915492,8997756.784000004,51.78623393514481
14146.0,9450.3,12,0.05439082854823904,9007207.084000004,51.84062476369304
14439.0,9443.039999999999,5,0.05434904390486685,9016650.124000004,51.89497380759791
13267.0,9429.81,36,0.05427289916219274,9026079.934000004,51.94924670676011
17230.0,9388.49,18,0.054035083533523466,9035468.424000004,52.003281790293634
15727.0,9371.710000000001,15,0.053938506906004824,9044840.134000005,52.05722029719965
15981.0,9362.77,21,0.053887053088959726,9054202.904000005,52.1111073502886
13069.0,9284.45,38,0.05343628542106579,9063487.354000004,52.16454363570966
13162.0,9275.49,16,0.053384716494810296,9072762.844000004,52.21792835220447
15249.0,9266.0,18,0.05333009717447943,9082028.844000004,52.271258449378955
14367.0,9227.82,16,0.053110353691841666,9091256.664000005,52.3243688030708
14292.0,9226.25,16,0.05310131761882591,9100482.914000005,52.377470120689615
13327.0,9134.48,20,0.05257313900694355,9109617.394000005,52.43004325969657
17757.0,9074.05,56,0.052225336527744984,9118691.444000006,52.482268596224316
15298.0,9061.77,23,0.05215465947256448,9127753.214000005,52.53442325569688
15939.0,9060.390000000001,16,0.05214671693704746,9136813.604000006,52.58656997263393
16709.0,9056.01,14,0.052121508019971674,9145869.614000006,52.6386914806539
17068.0,8987.68,47,0.051728237402668395,9154857.294000005,52.69041971805657
15150.0,8977.94,13,0.05167217921720763,9163835.234000005,52.74209189727377
15903.0,8939.84,12,0.051452896171411425,9172775.074000005,52.79354479344518
15867.0,8923.3,31,0.05135770085441748,9181698.374000005,52.8449024942996
12766.0,8918.99,9,0.05133289481957806,9190617.364000006,52.896235389119184
12747.0,8898.48,26,0.05121485032432136,9199515.844000006,52.947450239443505
14060.0,8898.24,30,0.05121346901379666,9208414.084000006,52.99866370845731
13555.0,8891.84,13,0.05117663406647132,9217305.924000006,53.04984034252378
14709.0,8886.33,25,0.051144921479008405,9226192.254000006,53.10098526400279
12359.0,8873.39,10,0.05107044581988496,9235065.644000007,53.152055709822676
14135.0,8839.67,24,0.05087637169116454,9243905.314000007,53.20293208151383
16700.0,8830.77,25,0.050825148092540226,9252736.084000006,53.25375722960637
16550.0,8813.58,18,0.05072621172620855,9261549.664000006,53.304483441332586
15260.0,8767.73,25,0.05046232386138555,9270317.394000007,53.354945765193975
16532.0,8756.64,5,0.05039849580422335,9279074.034000007,53.4053442609982
13448.0,8745.93,13,0.050336854822058595,9287819.964000007,53.455681115820255
15570.0,8736.49,25,0.05028252327475371,9296556.454000007,53.505963639095015
16186.0,8718.43,26,0.05017857965776999,9305274.884000007,53.556142218752775
17576.0,8711.95,41,0.05014128427360308,9313986.834000006,53.606283503026376
12957.0,8706.97,13,0.05011262208021554,9322693.804000007,53.656396125106596
13758.0,8698.13,15,0.0500617438092224,9331391.934000008,53.70645786891583
13263.0,8676.2,39,0.0499355265600279,9340068.134000007,53.75639339547584
15497.0,8657.39,9,0.04982726634765449,9348725.524000008,53.8062206618235
13756.0,8655.95,23,0.049818978484506296,9357381.474000007,53.856039640308005
16945.0,8548.16,33,0.049198597395100165,9365929.634000007,53.90523823770311
15281.0,8543.57,16,0.04917217983131526,9374473.204000007,53.954410417534426
13269.0,8537.32,28,0.049136208203067855,9383010.524000008,54.0035466257375
15270.0,8524.86,21,0.049064495164993824,9391535.384000007,54.05261112090248
12798.0,8510.93,4,0.04898432159995599,9400046.314000007,54.101595442502436
13209.0,8509.51,13,0.04897614884601818,9408555.824000007,54.15057159134845
15786.0,8501.62,5,0.048930738262518654,9417057.444000006,54.19950232961097
13148.0,8497.82,26,0.048908867512544224,9425555.264000006,54.24841119712352
14286.0,8479.76,7,0.04880492389556052,9434035.024000006,54.297216121019076
18139.0,8438.34,6,0.04856653272083929,9442473.364000006,54.34578265373992
13047.0,8428.53,24,0.04851007165314215,9450901.894000005,54.39429272539306
14160.0,8421.470000000001,7,0.04846943810187388,9459323.364000006,54.442762163494926
17396.0,8409.6,14,0.048401120785506395,9467732.964000005,54.49116328428043
15984.0,8393.02,30,0.04830569525009167,9476125.984000005,54.539468979530525
14676.0,8356.789999999999,12,0.04809717491546708,9484482.774000004,54.58756615444599
14057.0,8346.66,22,0.04803887210040368,9492829.434000004,54.635605026546386
17611.0,8337.53,28,0.04798632474585987,9501166.964000003,54.68359135129225
13206.0,8308.19,13,0.04781745953421523,9509475.154000003,54.73140881082645
12643.0,8304.82,12,0.04779806363226422,9517779.974000003,54.77920687445872
17686.0,8296.81,9,0.047751962393502344,9526076.784000004,54.82695883685223
12637.0,8283.81,12,0.04767714140674773,9534360.594000004,54.87463597825898
15998.0,8274.14,16,0.04762148610352334,9542634.734000005,54.9222574643625
15034.0,8231.2,14,0.04737434662881235,9550865.934000004,54.96963181099132
13381.0,8224.369999999999,12,0.04733503683346356,9559090.304000003,55.016966847824776
13139.0,8202.98,8,0.04721192753294964,9567293.284000004,55.06417877535773
16722.0,8189.5599999999995,22,0.04713468925277679,9575482.844000004,55.111313464610504
17365.0,8184.49,15,0.047105509067942496,9583667.334000004,55.158418973678444
13426.0,8167.38,22,0.04700703313845239,9591834.714000005,55.20542600681691
13715.0,8153.04,17,0.046924499834601535,9599987.754000004,55.2523505066515
14056.0,8152.71,23,0.046922600532630074,9608140.464000005,55.299273107184135
16672.0,8134.9400000000005,20,0.04682032599919704,9616275.404000005,55.34609343318333
17593.0,8092.32,11,0.046575028271852295,9624367.724000005,55.39266846145519
15955.0,8085.9800000000005,22,0.04653853865215813,9632453.704000005,55.43920700010735
17426.0,8077.77,13,0.04649128632129233,9640531.474000005,55.48569828642863
16767.0,8056.76,15,0.04637036409577584,9648588.234000005,55.532068650524415
16670.0,8030.150000000001,20,0.046217211291349675,9656618.384000005,55.57828586181576
14525.0,8026.54,17,0.046196434078873964,9664644.924000004,55.62448229589463
18041.0,8018.77,38,0.046151714150636784,9672663.694000004,55.67063401004526
16556.0,8012.58,17,0.046116087850020554,9680676.274000004,55.716750097895286
13869.0,7996.870000000001,10,0.04602566956525787,9688673.144000003,55.76277576746054
13174.0,7995.360000000001,12,0.046016978819873294,9696668.504000003,55.80879274628041
12428.0,7956.46,9,0.045793091405661415,9704624.964000003,55.85458583768607
16303.0,7928.27,7,0.045630844973614304,9712553.234000003,55.90021668265969
14291.0,7904.1,23,0.04549173549285592,9720457.334000003,55.94570841815254
